time,open,high,low,close,tick_volume,spread,real_volume
2023-02-15 10:15:00+00:00,111605.0,111605.0,111605.0,111605.0,1,195,1
2023-02-15 10:45:00+00:00,112130.0,112130.0,112130.0,112130.0,1,50,5
2023-02-15 11:30:00+00:00,112750.0,112750.0,112750.0,112750.0,1,35,4
2023-02-15 11:40:00+00:00,112600.0,112600.0,112600.0,112600.0,1,85,3
2023-02-15 11:45:00+00:00,112835.0,112835.0,112835.0,112835.0,1,80,1
2023-02-15 12:30:00+00:00,113000.0,113000.0,113000.0,113000.0,2,80,2
2023-02-15 14:05:00+00:00,112655.0,112655.0,112655.0,112655.0,1,160,1
2023-02-15 14:40:00+00:00,113000.0,113000.0,113000.0,113000.0,2,160,2
2023-02-15 14:45:00+00:00,112990.0,113075.0,112990.0,113075.0,2,80,2
2023-02-15 14:50:00+00:00,113395.0,113395.0,113395.0,113395.0,1,45,2
2023-02-15 14:55:00+00:00,113395.0,113395.0,113395.0,113395.0,1,30,3
2023-02-15 15:15:00+00:00,113850.0,113850.0,113850.0,113850.0,1,20,3
2023-02-15 15:20:00+00:00,113785.0,113785.0,113785.0,113785.0,1,30,1
2023-02-15 15:30:00+00:00,114000.0,114000.0,114000.0,114000.0,4,15,4
2023-02-15 16:00:00+00:00,114000.0,114000.0,114000.0,114000.0,1,175,1
2023-02-15 16:25:00+00:00,113810.0,113810.0,113810.0,113810.0,1,45,5
2023-02-15 16:30:00+00:00,113810.0,113810.0,113810.0,113810.0,1,25,1
2023-02-15 17:10:00+00:00,113560.0,113560.0,113560.0,113560.0,1,135,1
2023-02-15 17:35:00+00:00,113245.0,113245.0,113245.0,113245.0,1,140,2
2023-02-15 17:45:00+00:00,113455.0,113470.0,113455.0,113470.0,2,125,5
2023-02-15 17:50:00+00:00,113300.0,113300.0,113300.0,113300.0,1,385,5
2023-02-16 09:05:00+00:00,113385.0,113485.0,113360.0,113360.0,3,30,8
2023-02-16 09:25:00+00:00,112905.0,112905.0,112900.0,112900.0,2,85,2
2023-02-16 09:30:00+00:00,112900.0,112990.0,112850.0,112850.0,6,65,9
2023-02-16 09:40:00+00:00,112860.0,112860.0,112850.0,112850.0,3,5,3
2023-02-16 09:50:00+00:00,112785.0,112785.0,112785.0,112785.0,1,140,1
2023-02-16 09:55:00+00:00,112730.0,112730.0,112730.0,112730.0,1,105,1
2023-02-16 10:15:00+00:00,112985.0,113005.0,112985.0,112995.0,4,15,6
2023-02-16 10:25:00+00:00,112740.0,112860.0,112740.0,112860.0,3,30,3
2023-02-16 10:30:00+00:00,112880.0,112880.0,112600.0,112730.0,6,15,9
2023-02-16 10:45:00+00:00,112515.0,112515.0,112500.0,112500.0,3,15,4
2023-02-16 10:55:00+00:00,112950.0,112950.0,112950.0,112950.0,6,20,15
2023-02-16 11:00:00+00:00,113000.0,113000.0,113000.0,113000.0,1,100,1
2023-02-16 11:05:00+00:00,113035.0,113035.0,113035.0,113035.0,1,95,5
2023-02-16 11:35:00+00:00,112680.0,112680.0,112500.0,112500.0,2,30,2
2023-02-16 11:40:00+00:00,112590.0,112600.0,112340.0,112340.0,9,20,25
2023-02-16 11:45:00+00:00,112245.0,112295.0,112170.0,112170.0,7,35,14
2023-02-16 11:50:00+00:00,112315.0,112315.0,112315.0,112315.0,1,15,1
2023-02-16 11:55:00+00:00,112315.0,112315.0,112315.0,112315.0,1,95,1
2023-02-16 12:00:00+00:00,112235.0,112260.0,112220.0,112220.0,5,25,5
2023-02-16 12:10:00+00:00,112235.0,112235.0,112235.0,112235.0,1,95,1
2023-02-16 12:15:00+00:00,112535.0,112535.0,112515.0,112515.0,2,25,2
2023-02-16 12:20:00+00:00,112550.0,112550.0,112550.0,112550.0,1,10,1
2023-02-16 12:50:00+00:00,112650.0,112650.0,112650.0,112650.0,1,25,1
2023-02-16 13:05:00+00:00,112500.0,112555.0,112500.0,112555.0,2,20,2
2023-02-16 13:10:00+00:00,112495.0,112495.0,112495.0,112495.0,3,0,3
2023-02-16 13:15:00+00:00,112450.0,112450.0,112450.0,112450.0,1,40,1
2023-02-16 13:30:00+00:00,112600.0,112600.0,112600.0,112600.0,1,25,1
2023-02-16 13:45:00+00:00,112800.0,112800.0,112800.0,112800.0,2,0,2
2023-02-16 14:25:00+00:00,112700.0,112700.0,112675.0,112675.0,3,20,5
2023-02-16 14:45:00+00:00,112780.0,112780.0,112780.0,112780.0,1,10,1
2023-02-16 15:00:00+00:00,113210.0,113210.0,113210.0,113210.0,1,40,1
2023-02-16 15:05:00+00:00,113305.0,113345.0,113190.0,113190.0,6,10,6
2023-02-16 15:10:00+00:00,113255.0,113255.0,113255.0,113255.0,1,10,1
2023-02-16 15:30:00+00:00,113290.0,113290.0,113290.0,113290.0,1,10,1
2023-02-16 15:35:00+00:00,113490.0,113500.0,113490.0,113500.0,4,10,5
2023-02-16 15:40:00+00:00,113455.0,113460.0,113455.0,113460.0,2,10,2
2023-02-16 15:45:00+00:00,113610.0,113610.0,113580.0,113580.0,3,10,3
2023-02-16 16:10:00+00:00,113310.0,113450.0,113310.0,113450.0,3,10,3
2023-02-16 16:15:00+00:00,113580.0,113650.0,113580.0,113630.0,4,10,4
2023-02-16 16:20:00+00:00,113630.0,113630.0,113550.0,113550.0,3,5,5
2023-02-16 16:25:00+00:00,113525.0,113985.0,113525.0,113970.0,14,0,41
2023-02-16 16:30:00+00:00,113895.0,113895.0,113895.0,113895.0,1,10,1
2023-02-16 16:35:00+00:00,113980.0,114120.0,113980.0,114120.0,23,5,24
2023-02-16 16:40:00+00:00,114290.0,114295.0,114270.0,114270.0,5,5,5
2023-02-16 16:45:00+00:00,114200.0,114260.0,114175.0,114260.0,4,15,4
2023-02-16 16:55:00+00:00,114150.0,114170.0,114150.0,114170.0,3,10,3
2023-02-16 17:00:00+00:00,114170.0,114170.0,114000.0,114000.0,5,0,5
2023-02-16 17:05:00+00:00,113850.0,113950.0,113850.0,113930.0,3,10,3
2023-02-16 17:10:00+00:00,113860.0,113860.0,113850.0,113850.0,2,10,5
2023-02-16 17:15:00+00:00,113800.0,113800.0,113800.0,113800.0,1,10,1
2023-02-16 17:20:00+00:00,113715.0,113765.0,113710.0,113765.0,3,10,3
2023-02-16 17:30:00+00:00,113600.0,113605.0,113550.0,113580.0,4,10,8
2023-02-16 17:35:00+00:00,113620.0,113730.0,113620.0,113730.0,4,0,4
2023-02-16 17:40:00+00:00,113700.0,114000.0,113700.0,114000.0,6,10,7
2023-02-16 17:45:00+00:00,113975.0,113975.0,113910.0,113910.0,4,5,6
2023-02-16 17:50:00+00:00,113850.0,113900.0,113850.0,113850.0,6,10,6
2023-02-16 17:55:00+00:00,113850.0,113850.0,113840.0,113840.0,2,10,2
2023-02-16 18:00:00+00:00,113775.0,113775.0,113775.0,113775.0,1,10,1
2023-02-16 18:05:00+00:00,113730.0,113930.0,113730.0,113930.0,3,10,3
2023-02-16 18:10:00+00:00,113940.0,113940.0,113940.0,113940.0,1,40,1
2023-02-16 18:15:00+00:00,114010.0,114035.0,114010.0,114035.0,4,15,4
2023-02-16 18:20:00+00:00,114065.0,114200.0,114065.0,114155.0,7,10,29
2023-02-17 09:00:00+00:00,113610.0,113610.0,113010.0,113010.0,7,0,17
2023-02-17 09:05:00+00:00,113100.0,113100.0,113045.0,113045.0,3,30,5
2023-02-17 09:10:00+00:00,113250.0,113250.0,113235.0,113235.0,2,40,2
2023-02-17 09:15:00+00:00,113215.0,113215.0,113150.0,113150.0,2,5,2
2023-02-17 09:45:00+00:00,113190.0,113190.0,113190.0,113190.0,1,95,1
2023-02-17 09:55:00+00:00,113185.0,113220.0,113185.0,113220.0,2,40,2
2023-02-17 10:00:00+00:00,113325.0,113325.0,113325.0,113325.0,1,85,1
2023-02-17 10:05:00+00:00,113090.0,113090.0,113090.0,113090.0,1,80,1
2023-02-17 10:10:00+00:00,113000.0,113035.0,113000.0,113035.0,7,80,43
2023-02-17 10:25:00+00:00,112825.0,112825.0,112825.0,112825.0,1,75,1
2023-02-17 10:35:00+00:00,113015.0,113015.0,113015.0,113015.0,1,80,1
2023-02-17 10:45:00+00:00,113165.0,113165.0,113165.0,113165.0,1,55,3
2023-02-17 10:55:00+00:00,113250.0,113250.0,113250.0,113250.0,1,25,1
2023-02-17 11:05:00+00:00,113225.0,113225.0,113150.0,113150.0,2,45,2
2023-02-17 11:20:00+00:00,113335.0,113335.0,113235.0,113235.0,2,35,2
2023-02-17 11:30:00+00:00,113065.0,113110.0,113065.0,113110.0,2,85,2
2023-02-17 11:40:00+00:00,113275.0,113400.0,113230.0,113230.0,7,15,7
2023-02-17 11:45:00+00:00,113065.0,113100.0,113050.0,113100.0,3,70,3
2023-02-17 11:50:00+00:00,112880.0,112880.0,112880.0,112880.0,1,135,3
2023-02-17 12:00:00+00:00,113585.0,113585.0,113585.0,113585.0,1,125,1
2023-02-17 12:05:00+00:00,113625.0,113625.0,113450.0,113450.0,2,50,10
2023-02-17 12:10:00+00:00,113490.0,113490.0,113490.0,113490.0,1,145,1
2023-02-17 12:15:00+00:00,113600.0,113660.0,113600.0,113660.0,2,5,6
2023-02-17 12:20:00+00:00,113575.0,113575.0,113400.0,113400.0,2,45,15
2023-02-17 12:25:00+00:00,113400.0,113400.0,113365.0,113365.0,2,45,2
2023-02-17 12:30:00+00:00,113390.0,113390.0,113390.0,113390.0,1,145,5
2023-02-17 12:35:00+00:00,113540.0,113540.0,113540.0,113540.0,2,95,2
2023-02-17 12:50:00+00:00,113325.0,113325.0,113325.0,113325.0,1,80,1
2023-02-17 12:55:00+00:00,113065.0,113065.0,113065.0,113065.0,1,75,5
2023-02-17 13:00:00+00:00,113175.0,113175.0,113175.0,113175.0,1,60,5
2023-02-17 13:20:00+00:00,113130.0,113130.0,113130.0,113130.0,1,60,5
2023-02-17 13:25:00+00:00,113060.0,113060.0,113030.0,113030.0,3,30,7
2023-02-17 13:35:00+00:00,113230.0,113275.0,113200.0,113200.0,3,35,7
2023-02-17 13:40:00+00:00,113250.0,113250.0,113250.0,113250.0,1,55,1
2023-02-17 14:00:00+00:00,113390.0,113390.0,113390.0,113390.0,1,65,5
2023-02-17 14:20:00+00:00,113330.0,113330.0,113270.0,113330.0,4,35,11
2023-02-17 14:30:00+00:00,113480.0,113480.0,113480.0,113480.0,1,25,4
2023-02-17 14:50:00+00:00,113260.0,113260.0,113260.0,113260.0,1,70,5
2023-02-17 15:20:00+00:00,113400.0,113400.0,113400.0,113400.0,1,15,3
2023-02-17 15:35:00+00:00,113095.0,113095.0,113095.0,113095.0,1,115,1
2023-02-17 15:40:00+00:00,113200.0,113245.0,113095.0,113210.0,5,15,15
2023-02-17 15:45:00+00:00,113245.0,113245.0,113230.0,113230.0,3,35,4
2023-02-17 15:50:00+00:00,113260.0,113260.0,113260.0,113260.0,1,125,5
2023-02-17 16:00:00+00:00,113135.0,113285.0,113135.0,113285.0,2,35,5
2023-02-17 16:25:00+00:00,113320.0,113320.0,113320.0,113320.0,1,50,5
2023-02-17 16:30:00+00:00,113195.0,113195.0,113195.0,113195.0,1,70,5
2023-02-17 16:45:00+00:00,113220.0,113220.0,113220.0,113220.0,1,70,3
2023-02-17 16:55:00+00:00,113335.0,113335.0,113335.0,113335.0,1,65,5
2023-02-17 17:20:00+00:00,113130.0,113130.0,113080.0,113080.0,2,65,11
2023-02-17 17:50:00+00:00,113015.0,113015.0,113000.0,113015.0,4,15,8
2023-02-17 18:20:00+00:00,112935.0,112935.0,112935.0,112935.0,1,600,4
2023-02-22 13:00:00+00:00,112500.0,112650.0,111540.0,111540.0,10,0,20
2023-02-22 13:05:00+00:00,111225.0,111225.0,110900.0,110900.0,11,5,17
2023-02-22 13:10:00+00:00,110650.0,110650.0,110485.0,110485.0,6,55,9
2023-02-22 13:15:00+00:00,110410.0,110605.0,110400.0,110605.0,10,10,13
2023-02-22 13:20:00+00:00,110600.0,110600.0,110600.0,110600.0,2,65,2
2023-02-22 13:25:00+00:00,110575.0,110575.0,110575.0,110575.0,1,65,1
2023-02-22 13:30:00+00:00,110575.0,110635.0,110505.0,110505.0,4,120,12
2023-02-22 13:35:00+00:00,110620.0,110685.0,110620.0,110685.0,3,10,4
2023-02-22 13:45:00+00:00,110625.0,110715.0,110565.0,110715.0,3,25,3
2023-02-22 13:50:00+00:00,110665.0,110665.0,110665.0,110665.0,1,10,1
2023-02-22 13:55:00+00:00,110815.0,110890.0,110815.0,110890.0,8,0,9
2023-02-22 14:00:00+00:00,110815.0,110815.0,110570.0,110570.0,5,35,5
2023-02-22 14:05:00+00:00,110750.0,110865.0,110750.0,110865.0,4,40,4
2023-02-22 14:10:00+00:00,110815.0,110820.0,110815.0,110820.0,2,50,3
2023-02-22 14:30:00+00:00,110950.0,110950.0,110950.0,110950.0,1,100,1
2023-02-22 14:35:00+00:00,111050.0,111050.0,111050.0,111050.0,1,55,1
2023-02-22 14:40:00+00:00,111100.0,111150.0,111075.0,111075.0,3,20,3
2023-02-22 14:45:00+00:00,111150.0,111150.0,111120.0,111120.0,3,40,4
2023-02-22 14:50:00+00:00,111005.0,111005.0,111000.0,111000.0,23,25,33
2023-02-22 15:05:00+00:00,111000.0,111000.0,111000.0,111000.0,4,30,4
2023-02-22 15:10:00+00:00,111035.0,111035.0,111035.0,111035.0,1,80,1
2023-02-22 16:00:00+00:00,110700.0,110700.0,110700.0,110700.0,4,25,30
2023-02-22 16:10:00+00:00,110850.0,110850.0,110850.0,110850.0,1,65,1
2023-02-22 16:15:00+00:00,110550.0,110575.0,110550.0,110575.0,3,35,31
2023-02-22 16:20:00+00:00,110745.0,110745.0,110745.0,110745.0,1,35,1
2023-02-22 16:35:00+00:00,110500.0,110500.0,110500.0,110500.0,2,25,4
2023-02-22 16:40:00+00:00,110520.0,110520.0,110400.0,110400.0,3,45,3
2023-02-22 16:50:00+00:00,110500.0,110605.0,110500.0,110605.0,2,25,4
2023-02-22 17:05:00+00:00,110585.0,110585.0,110585.0,110585.0,1,40,1
2023-02-22 17:15:00+00:00,110600.0,110600.0,110600.0,110600.0,1,25,1
2023-02-22 17:20:00+00:00,110615.0,110615.0,110615.0,110615.0,1,25,1
2023-02-22 17:55:00+00:00,110765.0,110765.0,110765.0,110765.0,1,25,1
2023-02-22 18:00:00+00:00,110855.0,110855.0,110835.0,110835.0,2,25,2
2023-02-22 18:05:00+00:00,110855.0,110855.0,110855.0,110855.0,1,95,5
2023-02-22 18:15:00+00:00,110795.0,110795.0,110795.0,110795.0,1,30,1
2023-02-22 18:20:00+00:00,110700.0,110700.0,110700.0,110700.0,1,95,1
2023-02-23 09:00:00+00:00,111105.0,111105.0,110985.0,110985.0,5,50,15
2023-02-23 09:05:00+00:00,110975.0,110975.0,110975.0,110975.0,2,40,2
2023-02-23 09:10:00+00:00,111100.0,111100.0,111100.0,111100.0,1,50,1
2023-02-23 09:15:00+00:00,111200.0,111375.0,111165.0,111165.0,11,5,101
2023-02-23 09:20:00+00:00,111070.0,111070.0,111070.0,111070.0,1,125,1
2023-02-23 09:25:00+00:00,111190.0,111255.0,111190.0,111255.0,2,65,2
2023-02-23 09:30:00+00:00,111180.0,111180.0,111180.0,111180.0,1,30,2
2023-02-23 09:40:00+00:00,111030.0,111030.0,111030.0,111030.0,1,70,5
2023-02-23 10:00:00+00:00,110760.0,110760.0,110760.0,110760.0,1,55,2
2023-02-23 10:20:00+00:00,110780.0,110780.0,110780.0,110780.0,2,40,20
2023-02-23 10:25:00+00:00,110825.0,110825.0,110825.0,110825.0,1,130,1
2023-02-23 10:30:00+00:00,110930.0,110930.0,110930.0,110930.0,1,30,1
2023-02-23 10:40:00+00:00,110980.0,111300.0,110980.0,111300.0,3,30,23
2023-02-23 10:45:00+00:00,111350.0,111430.0,111200.0,111200.0,5,80,6
2023-02-23 10:50:00+00:00,111150.0,111415.0,111150.0,111415.0,3,5,4
2023-02-23 10:55:00+00:00,111700.0,111700.0,111700.0,111700.0,2,45,5
2023-02-23 11:00:00+00:00,111700.0,111740.0,111700.0,111740.0,4,10,10
2023-02-23 11:05:00+00:00,111705.0,111720.0,111705.0,111720.0,2,15,8
2023-02-23 11:10:00+00:00,112000.0,112200.0,112000.0,112200.0,7,20,12
2023-02-23 11:15:00+00:00,112200.0,112200.0,112120.0,112120.0,4,15,6
2023-02-23 11:25:00+00:00,112090.0,112090.0,112090.0,112090.0,1,70,5
2023-02-23 11:30:00+00:00,112240.0,112240.0,112125.0,112185.0,3,55,4
2023-02-23 11:35:00+00:00,112135.0,112135.0,112135.0,112135.0,1,35,1
2023-02-23 11:40:00+00:00,112140.0,112215.0,112050.0,112050.0,3,30,6
2023-02-23 11:45:00+00:00,112250.0,112250.0,112250.0,112250.0,2,20,21
2023-02-23 11:50:00+00:00,112350.0,112350.0,112350.0,112350.0,1,125,3
2023-02-23 11:55:00+00:00,112420.0,112600.0,112110.0,112110.0,12,40,33
2023-02-23 12:00:00+00:00,112140.0,112140.0,112140.0,112140.0,1,55,1
2023-02-23 12:05:00+00:00,112050.0,112050.0,111900.0,111900.0,5,45,10
2023-02-23 12:15:00+00:00,112025.0,112025.0,112025.0,112025.0,1,70,1
2023-02-23 12:35:00+00:00,111890.0,111890.0,111795.0,111795.0,2,30,6
2023-02-23 12:40:00+00:00,111750.0,111750.0,111750.0,111750.0,1,50,1
2023-02-23 12:45:00+00:00,111420.0,111420.0,111280.0,111280.0,5,40,16
2023-02-23 12:55:00+00:00,111320.0,111320.0,111320.0,111320.0,2,60,2
2023-02-23 13:05:00+00:00,111150.0,111150.0,111150.0,111150.0,1,50,1
2023-02-23 13:30:00+00:00,110940.0,110940.0,110900.0,110900.0,2,45,3
2023-02-23 13:35:00+00:00,110915.0,110915.0,110800.0,110855.0,3,55,9
2023-02-23 13:40:00+00:00,110635.0,110635.0,110635.0,110635.0,1,60,7
2023-02-23 13:45:00+00:00,110500.0,110670.0,110500.0,110670.0,8,45,38
2023-02-23 13:50:00+00:00,110590.0,110590.0,110515.0,110520.0,5,45,8
2023-02-23 13:55:00+00:00,110405.0,110570.0,110400.0,110570.0,6,30,37
2023-02-23 14:00:00+00:00,110555.0,110645.0,110555.0,110645.0,6,5,12
2023-02-23 14:05:00+00:00,110715.0,110715.0,110590.0,110605.0,6,15,7
2023-02-23 14:10:00+00:00,110500.0,110505.0,110465.0,110505.0,4,10,4
2023-02-23 14:20:00+00:00,110340.0,110340.0,110340.0,110340.0,1,60,1
2023-02-23 14:50:00+00:00,110640.0,110640.0,110615.0,110615.0,2,45,2
2023-02-23 15:25:00+00:00,110590.0,110590.0,110590.0,110590.0,1,55,1
2023-02-23 15:40:00+00:00,110605.0,110605.0,110600.0,110600.0,2,5,10
2023-02-23 15:50:00+00:00,110700.0,110700.0,110700.0,110700.0,1,60,1
2023-02-23 16:05:00+00:00,110720.0,110730.0,110700.0,110730.0,10,0,172
2023-02-23 16:10:00+00:00,110725.0,110725.0,110695.0,110695.0,3,15,15
2023-02-23 16:15:00+00:00,110845.0,110980.0,110845.0,110980.0,3,30,13
2023-02-23 16:20:00+00:00,110940.0,110990.0,110940.0,110970.0,13,10,61
2023-02-23 16:35:00+00:00,111200.0,111200.0,111200.0,111200.0,2,10,3
2023-02-23 16:40:00+00:00,111050.0,111050.0,111050.0,111050.0,1,35,1
2023-02-23 16:50:00+00:00,111055.0,111055.0,111055.0,111055.0,1,15,1
2023-02-23 17:00:00+00:00,111120.0,111120.0,111120.0,111120.0,2,15,60
2023-02-23 17:15:00+00:00,111220.0,111220.0,111220.0,111220.0,1,40,3
2023-02-23 17:30:00+00:00,111290.0,111290.0,111290.0,111290.0,1,10,5
2023-02-23 17:40:00+00:00,111400.0,111400.0,111365.0,111365.0,2,25,6
2023-02-23 17:45:00+00:00,111335.0,111335.0,111320.0,111320.0,2,10,5
2023-02-23 17:55:00+00:00,111260.0,111260.0,111260.0,111260.0,3,10,5
2023-02-23 18:00:00+00:00,111240.0,111240.0,111240.0,111240.0,1,15,10
2023-02-23 18:05:00+00:00,111250.0,111250.0,111250.0,111250.0,2,10,10
2023-02-23 18:10:00+00:00,111260.0,111260.0,111260.0,111260.0,1,10,5
2023-02-23 18:15:00+00:00,111320.0,111320.0,111320.0,111320.0,1,655,1
2023-02-24 09:00:00+00:00,110745.0,110745.0,110615.0,110690.0,4,50,10
2023-02-24 09:05:00+00:00,110700.0,110790.0,110700.0,110790.0,5,30,9
2023-02-24 09:30:00+00:00,110950.0,110950.0,110940.0,110940.0,3,30,3
2023-02-24 09:35:00+00:00,110960.0,110960.0,110915.0,110915.0,3,30,5
2023-02-24 09:50:00+00:00,110990.0,110990.0,110990.0,110990.0,1,20,1
2023-02-24 10:00:00+00:00,111000.0,111000.0,111000.0,111000.0,1,80,20
2023-02-24 10:15:00+00:00,110720.0,110870.0,110720.0,110870.0,2,10,2
2023-02-24 10:20:00+00:00,110940.0,111020.0,110900.0,111020.0,6,15,6
2023-02-24 10:30:00+00:00,110730.0,110730.0,110680.0,110680.0,4,10,8
2023-02-24 10:35:00+00:00,110700.0,110705.0,110700.0,110705.0,2,30,5
2023-02-24 11:05:00+00:00,110550.0,110660.0,110550.0,110660.0,3,50,8
2023-02-24 11:10:00+00:00,110505.0,110505.0,110450.0,110450.0,4,15,21
2023-02-24 11:15:00+00:00,110435.0,110435.0,110215.0,110215.0,6,20,25
2023-02-24 11:20:00+00:00,110190.0,110190.0,110190.0,110190.0,1,60,2
2023-02-24 11:25:00+00:00,110180.0,110180.0,110180.0,110180.0,1,20,1
2023-02-24 11:30:00+00:00,110280.0,110300.0,110280.0,110300.0,2,20,2
2023-02-24 11:35:00+00:00,110180.0,110180.0,110180.0,110180.0,1,80,1
2023-02-24 11:40:00+00:00,110180.0,110180.0,110165.0,110165.0,2,35,2
2023-02-24 11:45:00+00:00,110000.0,110000.0,110000.0,110000.0,3,40,21
2023-02-24 11:55:00+00:00,110000.0,110020.0,110000.0,110020.0,2,40,2
2023-02-24 12:00:00+00:00,109900.0,109900.0,109900.0,109900.0,1,40,3
2023-02-24 12:10:00+00:00,109800.0,109800.0,109800.0,109800.0,1,60,2
2023-02-24 12:15:00+00:00,109800.0,109840.0,109715.0,109715.0,8,0,16
2023-02-24 12:20:00+00:00,109720.0,109800.0,109700.0,109720.0,4,40,15
2023-02-24 12:25:00+00:00,109560.0,109560.0,109560.0,109560.0,1,60,1
2023-02-24 12:30:00+00:00,109500.0,109500.0,109390.0,109390.0,5,20,30
2023-02-24 12:40:00+00:00,109500.0,109500.0,109500.0,109500.0,1,45,1
2023-02-24 12:45:00+00:00,109515.0,109515.0,109515.0,109515.0,1,45,1
2023-02-24 12:55:00+00:00,109375.0,109375.0,109375.0,109375.0,1,50,1
2023-02-24 13:00:00+00:00,109450.0,109450.0,109450.0,109450.0,1,50,1
2023-02-24 13:25:00+00:00,109650.0,109685.0,109650.0,109685.0,2,15,2
2023-02-24 13:45:00+00:00,109650.0,109700.0,109650.0,109700.0,3,20,3
2023-02-24 13:50:00+00:00,109700.0,109700.0,109700.0,109700.0,1,80,1
2023-02-24 14:00:00+00:00,109600.0,109600.0,109600.0,109600.0,1,40,1
2023-02-24 14:15:00+00:00,109500.0,109510.0,109500.0,109510.0,2,30,8
2023-02-24 14:45:00+00:00,109480.0,109490.0,109365.0,109480.0,7,30,13
2023-02-24 14:50:00+00:00,109400.0,109400.0,109250.0,109250.0,2,30,2
2023-02-24 14:55:00+00:00,109220.0,109240.0,109120.0,109120.0,4,20,5
2023-02-24 15:00:00+00:00,109195.0,109200.0,109050.0,109200.0,4,30,9
2023-02-24 15:05:00+00:00,109140.0,109140.0,108840.0,108840.0,6,10,6
2023-02-24 15:10:00+00:00,108850.0,109005.0,108850.0,109005.0,2,5,2
2023-02-24 15:15:00+00:00,109030.0,109030.0,108920.0,108920.0,2,55,2
2023-02-24 15:20:00+00:00,108900.0,108900.0,108875.0,108875.0,3,35,3
2023-02-24 15:25:00+00:00,109000.0,109040.0,109000.0,109040.0,2,60,2
2023-02-24 15:35:00+00:00,109040.0,109040.0,109040.0,109040.0,1,25,1
2023-02-24 15:55:00+00:00,109105.0,109105.0,109095.0,109095.0,2,15,6
2023-02-24 16:00:00+00:00,109100.0,109100.0,109100.0,109100.0,1,50,1
2023-02-24 16:15:00+00:00,109110.0,109220.0,109100.0,109220.0,7,25,7
2023-02-24 16:20:00+00:00,109250.0,109250.0,109200.0,109200.0,5,25,5
2023-02-24 16:30:00+00:00,109140.0,109140.0,109140.0,109140.0,2,15,2
2023-02-24 16:40:00+00:00,109165.0,109165.0,109165.0,109165.0,1,20,1
2023-02-24 16:45:00+00:00,109200.0,109200.0,109180.0,109180.0,2,20,2
2023-02-24 16:50:00+00:00,109300.0,109300.0,109300.0,109300.0,2,50,5
2023-02-24 16:55:00+00:00,109290.0,109290.0,109290.0,109290.0,4,15,4
2023-02-24 17:10:00+00:00,109395.0,109395.0,109395.0,109395.0,1,20,4
2023-02-24 17:15:00+00:00,109360.0,109360.0,109360.0,109360.0,1,60,10
2023-02-24 17:25:00+00:00,109420.0,109420.0,109420.0,109420.0,1,80,1
2023-02-24 17:30:00+00:00,109360.0,109360.0,109280.0,109320.0,8,20,9
2023-02-24 17:35:00+00:00,109350.0,109370.0,109285.0,109285.0,5,0,5
2023-02-24 17:40:00+00:00,109260.0,109350.0,109260.0,109345.0,4,5,4
