time,open,high,low,close,tick_volume,spread,real_volume
2023-05-22 13:55:00+00:00,113590.0,113590.0,113590.0,113590.0,1,5,2
2023-05-22 14:00:00+00:00,113670.0,113670.0,113670.0,113670.0,1,5,1
2023-05-22 14:05:00+00:00,113650.0,113700.0,113650.0,113700.0,3,5,5
2023-05-22 14:10:00+00:00,113720.0,113720.0,113660.0,113670.0,18,5,22
2023-05-22 14:15:00+00:00,113765.0,113790.0,113750.0,113760.0,9,5,15
2023-05-22 14:20:00+00:00,113705.0,113705.0,113640.0,113640.0,6,5,12
2023-05-22 14:25:00+00:00,113670.0,113690.0,113660.0,113660.0,6,5,8
2023-05-22 14:30:00+00:00,113760.0,113760.0,113760.0,113760.0,1,5,1
2023-05-22 14:35:00+00:00,113800.0,113865.0,113800.0,113800.0,6,5,10
2023-05-22 14:40:00+00:00,113840.0,113870.0,113830.0,113830.0,4,5,10
2023-05-22 14:45:00+00:00,113825.0,113825.0,113825.0,113825.0,1,5,1
2023-05-22 14:50:00+00:00,113900.0,113965.0,113860.0,113950.0,15,5,28
2023-05-22 14:55:00+00:00,113920.0,113920.0,113840.0,113840.0,7,5,13
2023-05-22 15:05:00+00:00,113835.0,113835.0,113820.0,113820.0,2,5,2
2023-05-22 15:10:00+00:00,113780.0,113780.0,113720.0,113720.0,10,5,16
2023-05-22 15:15:00+00:00,113700.0,113700.0,113700.0,113700.0,1,5,1
2023-05-22 15:30:00+00:00,113740.0,113740.0,113740.0,113740.0,5,5,5
2023-05-22 15:50:00+00:00,113790.0,113800.0,113790.0,113800.0,2,5,3
2023-05-22 15:55:00+00:00,113700.0,113730.0,113700.0,113730.0,2,5,3
2023-05-22 16:00:00+00:00,113720.0,113720.0,113700.0,113700.0,4,5,8
2023-05-22 16:05:00+00:00,113700.0,113700.0,113550.0,113550.0,17,5,29
2023-05-22 16:10:00+00:00,113620.0,113620.0,113620.0,113620.0,1,5,1
2023-05-22 16:15:00+00:00,113650.0,113650.0,113650.0,113650.0,1,5,10
2023-05-22 16:20:00+00:00,113650.0,113650.0,113650.0,113650.0,1,5,3
2023-05-22 16:30:00+00:00,113580.0,113580.0,113540.0,113540.0,2,5,2
2023-05-22 16:35:00+00:00,113460.0,113460.0,113455.0,113455.0,2,5,6
2023-05-22 16:40:00+00:00,113470.0,113470.0,113410.0,113410.0,3,5,3
2023-05-22 16:45:00+00:00,113415.0,113415.0,113260.0,113260.0,6,5,11
2023-05-22 16:50:00+00:00,113330.0,113380.0,113320.0,113380.0,6,5,12
2023-05-22 16:55:00+00:00,113390.0,113390.0,113370.0,113390.0,4,5,4
2023-05-22 17:00:00+00:00,113315.0,113330.0,113315.0,113330.0,4,5,5
2023-05-22 17:05:00+00:00,113300.0,113300.0,113230.0,113230.0,18,5,33
2023-05-22 17:10:00+00:00,113210.0,113250.0,113205.0,113210.0,15,5,38
2023-05-22 17:15:00+00:00,113300.0,113310.0,113150.0,113170.0,24,5,42
2023-05-22 17:20:00+00:00,113220.0,113300.0,113210.0,113290.0,7,5,19
2023-05-22 17:25:00+00:00,113320.0,113380.0,113320.0,113370.0,12,5,20
2023-05-22 17:30:00+00:00,113330.0,113330.0,113310.0,113310.0,2,5,3
2023-05-22 17:35:00+00:00,113380.0,113390.0,113370.0,113380.0,15,5,18
2023-05-22 17:40:00+00:00,113390.0,113390.0,113390.0,113390.0,1,5,1
2023-05-22 17:45:00+00:00,113350.0,113370.0,113300.0,113360.0,13,5,28
2023-05-22 17:50:00+00:00,113400.0,113490.0,113400.0,113490.0,17,5,28
2023-05-23 09:00:00+00:00,113225.0,113225.0,113000.0,113050.0,46,5,84
2023-05-23 09:05:00+00:00,113100.0,113155.0,113060.0,113155.0,4,5,6
2023-05-23 09:10:00+00:00,113240.0,113240.0,113190.0,113200.0,7,5,8
2023-05-23 09:15:00+00:00,113200.0,113200.0,113070.0,113070.0,9,5,15
2023-05-23 09:20:00+00:00,113080.0,113110.0,113060.0,113110.0,11,5,18
2023-05-23 09:25:00+00:00,113110.0,113150.0,113110.0,113150.0,6,5,7
2023-05-23 09:30:00+00:00,113150.0,113150.0,112910.0,112910.0,18,5,34
2023-05-23 09:35:00+00:00,112880.0,113020.0,112860.0,113015.0,9,5,14
2023-05-23 09:40:00+00:00,113070.0,113110.0,113070.0,113110.0,10,5,20
2023-05-23 09:45:00+00:00,113120.0,113190.0,113090.0,113170.0,10,5,12
2023-05-23 09:50:00+00:00,113150.0,113170.0,113150.0,113170.0,6,5,14
2023-05-23 09:55:00+00:00,113155.0,113190.0,113155.0,113190.0,3,5,3
2023-05-23 10:00:00+00:00,113180.0,113400.0,113180.0,113220.0,17,5,26
2023-05-23 10:05:00+00:00,113130.0,113210.0,112970.0,113040.0,25,5,43
2023-05-23 10:10:00+00:00,113140.0,113220.0,113040.0,113110.0,14,5,33
2023-05-23 10:15:00+00:00,113160.0,113820.0,113160.0,113790.0,117,5,280
2023-05-23 10:20:00+00:00,113820.0,113820.0,113570.0,113790.0,123,5,313
2023-05-23 10:25:00+00:00,113750.0,113805.0,113680.0,113680.0,36,5,111
2023-05-23 10:30:00+00:00,113650.0,113650.0,113450.0,113630.0,10,5,31
2023-05-23 10:35:00+00:00,113630.0,113630.0,113540.0,113590.0,6,5,10
2023-05-23 10:40:00+00:00,113420.0,113550.0,113410.0,113540.0,11,5,36
2023-05-23 10:45:00+00:00,113500.0,113520.0,113360.0,113450.0,31,5,70
2023-05-23 10:50:00+00:00,113450.0,113570.0,113390.0,113460.0,35,5,64
2023-05-23 10:55:00+00:00,113460.0,113640.0,113460.0,113620.0,16,5,52
2023-05-23 11:00:00+00:00,113640.0,113705.0,113550.0,113650.0,27,5,56
2023-05-23 11:05:00+00:00,113750.0,113750.0,113700.0,113720.0,13,5,19
2023-05-23 11:10:00+00:00,113650.0,113705.0,113550.0,113610.0,14,5,26
2023-05-23 11:15:00+00:00,113675.0,113830.0,113620.0,113770.0,55,5,169
2023-05-23 11:20:00+00:00,113800.0,113830.0,113750.0,113765.0,19,5,49
2023-05-23 11:25:00+00:00,113850.0,113970.0,113850.0,113905.0,91,5,318
2023-05-23 11:30:00+00:00,113930.0,113930.0,113910.0,113920.0,18,5,64
2023-05-23 11:35:00+00:00,113870.0,113940.0,113830.0,113940.0,18,5,72
2023-05-23 11:40:00+00:00,113950.0,114055.0,113910.0,113980.0,48,5,237
2023-05-23 11:45:00+00:00,113900.0,114110.0,113875.0,114025.0,60,5,269
2023-05-23 11:50:00+00:00,114035.0,114140.0,114005.0,114140.0,54,5,156
2023-05-23 11:55:00+00:00,114130.0,114130.0,114100.0,114100.0,8,5,28
2023-05-23 12:00:00+00:00,114110.0,114155.0,114040.0,114050.0,28,5,96
2023-05-23 12:05:00+00:00,114050.0,114130.0,114050.0,114110.0,17,5,26
2023-05-23 12:10:00+00:00,114100.0,114160.0,114070.0,114160.0,14,5,27
2023-05-23 12:15:00+00:00,114195.0,114230.0,114195.0,114220.0,13,5,49
2023-05-23 12:20:00+00:00,114225.0,114280.0,114225.0,114235.0,39,5,154
2023-05-23 12:25:00+00:00,114270.0,114305.0,114220.0,114260.0,72,5,473
2023-05-23 12:30:00+00:00,114240.0,114240.0,114170.0,114190.0,19,5,90
2023-05-23 12:35:00+00:00,114200.0,114350.0,114155.0,114350.0,32,5,101
2023-05-23 12:40:00+00:00,114350.0,114415.0,114290.0,114415.0,89,5,451
2023-05-23 12:45:00+00:00,114395.0,114400.0,114340.0,114380.0,40,5,242
2023-05-23 12:50:00+00:00,114320.0,114320.0,114220.0,114240.0,46,5,237
2023-05-23 12:55:00+00:00,114240.0,114240.0,114160.0,114160.0,13,5,48
2023-05-23 13:00:00+00:00,114150.0,114150.0,114000.0,114000.0,14,5,31
2023-05-23 13:05:00+00:00,114020.0,114020.0,113820.0,113925.0,34,5,67
2023-05-23 13:10:00+00:00,113940.0,113960.0,113910.0,113960.0,9,5,20
2023-05-23 13:15:00+00:00,113920.0,113960.0,113860.0,113895.0,21,5,28
2023-05-23 13:20:00+00:00,113970.0,113985.0,113890.0,113920.0,19,5,135
2023-05-23 13:25:00+00:00,113910.0,113920.0,113880.0,113880.0,5,5,24
2023-05-23 13:30:00+00:00,113905.0,113960.0,113895.0,113960.0,7,5,15
2023-05-23 13:35:00+00:00,113940.0,114010.0,113690.0,113690.0,29,5,71
2023-05-23 13:40:00+00:00,113760.0,113780.0,113750.0,113750.0,5,5,5
2023-05-23 13:45:00+00:00,113820.0,113840.0,113780.0,113840.0,8,5,26
2023-05-23 13:50:00+00:00,113920.0,113930.0,113910.0,113920.0,10,5,30
2023-05-23 13:55:00+00:00,113960.0,114050.0,113960.0,114020.0,10,5,18
2023-05-23 14:00:00+00:00,114005.0,114070.0,114005.0,114070.0,3,5,8
2023-05-23 14:05:00+00:00,114040.0,114190.0,114040.0,114190.0,4,5,6
2023-05-23 14:10:00+00:00,114170.0,114190.0,114170.0,114190.0,8,5,17
2023-05-23 14:15:00+00:00,114220.0,114320.0,114195.0,114195.0,29,5,49
2023-05-23 14:20:00+00:00,114160.0,114190.0,114160.0,114190.0,4,5,9
2023-05-23 14:25:00+00:00,114150.0,114175.0,114030.0,114030.0,9,5,14
2023-05-23 14:30:00+00:00,114030.0,114080.0,114000.0,114070.0,23,5,43
2023-05-23 14:40:00+00:00,114135.0,114135.0,114120.0,114130.0,3,5,12
2023-05-23 14:45:00+00:00,113990.0,113990.0,113985.0,113985.0,3,5,12
2023-05-23 14:50:00+00:00,113970.0,113980.0,113950.0,113950.0,7,5,12
2023-05-23 14:55:00+00:00,114010.0,114010.0,114000.0,114000.0,9,5,16
2023-05-23 15:00:00+00:00,113980.0,114000.0,113980.0,113990.0,10,5,25
2023-05-23 15:05:00+00:00,113940.0,114030.0,113940.0,114030.0,8,5,15
2023-05-23 15:10:00+00:00,113990.0,113990.0,113885.0,113885.0,3,5,12
2023-05-23 15:15:00+00:00,113890.0,113895.0,113595.0,113595.0,22,5,40
2023-05-23 15:20:00+00:00,113660.0,113670.0,112985.0,112985.0,57,5,158
2023-05-23 15:25:00+00:00,113130.0,113220.0,113060.0,113080.0,29,5,61
2023-05-23 15:30:00+00:00,113000.0,113200.0,112950.0,113120.0,94,5,365
2023-05-23 15:35:00+00:00,113145.0,113180.0,112900.0,112900.0,74,5,172
2023-05-23 15:40:00+00:00,112910.0,112990.0,112775.0,112910.0,71,5,209
2023-05-23 15:45:00+00:00,112900.0,112905.0,112740.0,112905.0,38,5,67
2023-05-23 15:50:00+00:00,112900.0,112915.0,112815.0,112870.0,33,5,66
2023-05-23 15:55:00+00:00,112900.0,113020.0,112900.0,113020.0,12,5,18
2023-05-23 16:00:00+00:00,113005.0,113120.0,113005.0,113120.0,28,5,53
2023-05-23 16:05:00+00:00,113110.0,113145.0,113050.0,113120.0,14,5,39
2023-05-23 16:10:00+00:00,113160.0,113240.0,113160.0,113200.0,16,5,33
2023-05-23 16:15:00+00:00,113125.0,113125.0,112975.0,112975.0,12,5,17
2023-05-23 16:20:00+00:00,112965.0,113110.0,112965.0,113080.0,36,5,89
2023-05-23 16:25:00+00:00,113150.0,113160.0,113105.0,113120.0,13,5,20
2023-05-23 16:30:00+00:00,113100.0,113160.0,113065.0,113160.0,8,5,13
2023-05-23 16:35:00+00:00,113165.0,113210.0,113105.0,113140.0,23,5,46
2023-05-23 16:40:00+00:00,113090.0,113090.0,112995.0,113000.0,20,5,45
2023-05-23 16:45:00+00:00,113030.0,113080.0,113020.0,113020.0,10,5,19
2023-05-23 16:50:00+00:00,113015.0,113045.0,113010.0,113045.0,4,5,7
2023-05-23 16:55:00+00:00,112955.0,113020.0,112955.0,112980.0,16,5,29
2023-05-23 17:00:00+00:00,112975.0,113130.0,112975.0,113080.0,32,5,70
2023-05-23 17:05:00+00:00,113105.0,113105.0,113020.0,113050.0,27,5,54
2023-05-23 17:10:00+00:00,113050.0,113055.0,112990.0,113050.0,32,5,62
2023-05-23 17:15:00+00:00,113070.0,113080.0,113060.0,113070.0,8,5,16
2023-05-23 17:20:00+00:00,113020.0,113160.0,113020.0,113120.0,24,5,49
2023-05-23 17:25:00+00:00,113130.0,113190.0,113130.0,113190.0,6,5,16
2023-05-23 17:30:00+00:00,113145.0,113190.0,113145.0,113190.0,30,5,100
2023-05-23 17:35:00+00:00,113195.0,113375.0,113195.0,113370.0,41,5,108
2023-05-23 17:40:00+00:00,113330.0,113350.0,113260.0,113290.0,22,5,41
2023-05-23 17:45:00+00:00,113270.0,113315.0,113190.0,113315.0,9,5,11
2023-05-23 17:50:00+00:00,113280.0,113300.0,113230.0,113230.0,16,5,50
2023-05-24 09:00:00+00:00,112600.0,113340.0,112600.0,112860.0,43,5,92
2023-05-24 09:05:00+00:00,112880.0,112890.0,112780.0,112850.0,15,5,28
2023-05-24 09:10:00+00:00,112840.0,112845.0,112710.0,112845.0,6,5,11
2023-05-24 09:15:00+00:00,112840.0,112840.0,112750.0,112750.0,5,5,15
2023-05-24 09:20:00+00:00,112700.0,112750.0,112660.0,112670.0,9,5,13
2023-05-24 09:25:00+00:00,112705.0,112720.0,112700.0,112720.0,5,5,12
2023-05-24 09:30:00+00:00,112640.0,112640.0,112630.0,112630.0,2,5,6
2023-05-24 09:35:00+00:00,112640.0,112640.0,112640.0,112640.0,2,5,2
2023-05-24 09:40:00+00:00,112745.0,112770.0,112745.0,112770.0,7,5,17
2023-05-24 09:45:00+00:00,112840.0,112840.0,112715.0,112790.0,22,5,35
2023-05-24 09:50:00+00:00,112790.0,112800.0,112760.0,112760.0,7,5,12
2023-05-24 09:55:00+00:00,112640.0,112640.0,112385.0,112410.0,30,5,48
2023-05-24 10:00:00+00:00,112425.0,112425.0,111750.0,111780.0,69,5,143
2023-05-24 10:05:00+00:00,111745.0,112145.0,111660.0,112045.0,114,5,251
2023-05-24 10:10:00+00:00,112100.0,112280.0,112050.0,112280.0,49,5,99
2023-05-24 10:15:00+00:00,112255.0,112300.0,112195.0,112195.0,9,5,16
2023-05-24 10:20:00+00:00,112260.0,112500.0,112260.0,112390.0,25,5,42
2023-05-24 10:25:00+00:00,112360.0,112380.0,112240.0,112330.0,28,5,68
2023-05-24 10:30:00+00:00,112390.0,112505.0,112310.0,112340.0,24,5,41
2023-05-24 10:35:00+00:00,112275.0,112455.0,112275.0,112455.0,10,5,10
2023-05-24 10:40:00+00:00,112390.0,112390.0,112190.0,112240.0,12,5,20
2023-05-24 10:45:00+00:00,112270.0,112270.0,112120.0,112180.0,9,5,15
2023-05-24 10:50:00+00:00,112130.0,112130.0,111975.0,111985.0,16,5,34
2023-05-24 10:55:00+00:00,111920.0,111935.0,111800.0,111905.0,31,5,58
2023-05-24 11:00:00+00:00,111975.0,112040.0,111930.0,112000.0,52,5,96
2023-05-24 11:05:00+00:00,111900.0,112200.0,111880.0,112200.0,21,5,41
2023-05-24 11:10:00+00:00,112215.0,112390.0,112215.0,112390.0,19,5,26
2023-05-24 11:15:00+00:00,112360.0,112465.0,112350.0,112450.0,16,5,23
2023-05-24 11:20:00+00:00,112350.0,112350.0,112200.0,112220.0,13,5,21
2023-05-24 11:25:00+00:00,112210.0,112230.0,112210.0,112230.0,2,5,2
2023-05-24 11:30:00+00:00,112190.0,112230.0,112160.0,112230.0,10,5,12
2023-05-24 11:35:00+00:00,112320.0,112400.0,112310.0,112400.0,9,5,14
2023-05-24 11:40:00+00:00,112300.0,112300.0,112300.0,112300.0,1,5,1
2023-05-24 11:45:00+00:00,112220.0,112220.0,112195.0,112210.0,3,5,3
2023-05-24 11:50:00+00:00,112290.0,112290.0,112280.0,112280.0,2,5,2
2023-05-24 11:55:00+00:00,112285.0,112290.0,112260.0,112290.0,6,5,38
2023-05-24 12:00:00+00:00,112210.0,112290.0,112210.0,112290.0,3,5,3
2023-05-24 12:10:00+00:00,112350.0,112350.0,112340.0,112340.0,2,5,5
2023-05-24 12:20:00+00:00,112390.0,112660.0,112390.0,112660.0,22,5,32
2023-05-24 12:25:00+00:00,112430.0,112430.0,112380.0,112380.0,2,5,6
2023-05-24 12:30:00+00:00,112350.0,112380.0,112335.0,112350.0,6,5,12
2023-05-24 12:35:00+00:00,112320.0,112400.0,112320.0,112380.0,6,5,10
2023-05-24 12:40:00+00:00,112460.0,112510.0,112370.0,112370.0,27,5,57
2023-05-24 12:45:00+00:00,112320.0,112320.0,112270.0,112270.0,7,5,12
2023-05-24 12:50:00+00:00,112290.0,112290.0,112290.0,112290.0,1,5,1
2023-05-24 12:55:00+00:00,112290.0,112290.0,112290.0,112290.0,1,5,2
2023-05-24 13:00:00+00:00,112260.0,112260.0,112090.0,112090.0,8,5,15
2023-05-24 13:05:00+00:00,112100.0,112180.0,112100.0,112180.0,5,5,5
2023-05-24 13:10:00+00:00,112140.0,112140.0,111920.0,111940.0,23,5,43
2023-05-24 13:15:00+00:00,111880.0,111890.0,111700.0,111710.0,71,5,173
2023-05-24 13:20:00+00:00,111710.0,111760.0,111475.0,111520.0,39,5,90
2023-05-24 13:25:00+00:00,111560.0,111715.0,111560.0,111715.0,26,5,45
2023-05-24 13:30:00+00:00,111670.0,111670.0,111670.0,111670.0,1,5,1
2023-05-24 13:35:00+00:00,111670.0,111740.0,111670.0,111740.0,5,5,9
2023-05-24 13:40:00+00:00,111735.0,111750.0,111735.0,111750.0,4,5,10
2023-05-24 13:45:00+00:00,111690.0,111705.0,111690.0,111705.0,4,5,6
2023-05-24 13:50:00+00:00,111720.0,111810.0,111720.0,111770.0,9,5,15
2023-05-24 14:00:00+00:00,111740.0,111740.0,111700.0,111700.0,2,5,6
2023-05-24 14:05:00+00:00,111720.0,111730.0,111720.0,111730.0,3,5,3
2023-05-24 14:10:00+00:00,111725.0,111730.0,111715.0,111720.0,12,5,17
2023-05-24 14:15:00+00:00,111770.0,111770.0,111760.0,111760.0,3,5,10
2023-05-24 14:20:00+00:00,111850.0,111930.0,111850.0,111905.0,15,5,21
2023-05-24 14:25:00+00:00,111835.0,111840.0,111810.0,111840.0,3,5,8
2023-05-24 14:30:00+00:00,111820.0,111860.0,111820.0,111860.0,2,5,6
2023-05-24 14:35:00+00:00,111910.0,111935.0,111910.0,111935.0,2,5,2
2023-05-24 14:40:00+00:00,111910.0,111955.0,111910.0,111955.0,5,5,7
2023-05-24 14:45:00+00:00,111930.0,111960.0,111930.0,111955.0,5,5,5
2023-05-24 14:50:00+00:00,111985.0,112000.0,111985.0,112000.0,7,5,7
2023-05-24 14:55:00+00:00,111980.0,112000.0,111830.0,111865.0,13,5,29
2023-05-24 15:00:00+00:00,111840.0,111990.0,111830.0,111930.0,32,5,103
2023-05-24 15:05:00+00:00,111870.0,111870.0,111870.0,111870.0,1,5,1
2023-05-24 15:10:00+00:00,111870.0,111920.0,111830.0,111920.0,15,5,64
2023-05-24 15:15:00+00:00,111920.0,112060.0,111920.0,112050.0,8,5,12
2023-05-24 15:20:00+00:00,111980.0,112040.0,111950.0,112040.0,16,5,22
2023-05-24 15:25:00+00:00,111895.0,111895.0,111890.0,111890.0,2,5,6
2023-05-24 15:30:00+00:00,111940.0,111940.0,111940.0,111940.0,2,5,2
2023-05-24 15:40:00+00:00,111920.0,111920.0,111855.0,111870.0,9,5,14
2023-05-24 15:45:00+00:00,111820.0,111900.0,111820.0,111900.0,3,5,4
2023-05-24 15:55:00+00:00,111860.0,111860.0,111765.0,111765.0,16,5,33
2023-05-24 16:00:00+00:00,111730.0,111730.0,111725.0,111730.0,11,5,12
2023-05-24 16:05:00+00:00,111700.0,111750.0,111700.0,111700.0,8,5,13
2023-05-24 16:10:00+00:00,111695.0,111695.0,111695.0,111695.0,4,5,4
2023-05-24 16:15:00+00:00,111740.0,111760.0,111740.0,111750.0,11,5,29
2023-05-24 16:20:00+00:00,111855.0,111930.0,111760.0,111780.0,28,5,65
2023-05-24 16:25:00+00:00,111850.0,111850.0,111850.0,111850.0,2,5,2
2023-05-24 16:30:00+00:00,111850.0,112060.0,111850.0,111980.0,17,5,25
2023-05-24 16:35:00+00:00,111880.0,111910.0,111830.0,111830.0,10,5,17
2023-05-24 16:40:00+00:00,111860.0,111870.0,111850.0,111860.0,5,5,9
2023-05-24 16:45:00+00:00,111860.0,111860.0,111850.0,111850.0,5,5,7
2023-05-24 16:50:00+00:00,111810.0,111810.0,111790.0,111790.0,4,5,4
2023-05-24 16:55:00+00:00,111720.0,111820.0,111720.0,111820.0,7,5,16
2023-05-24 17:00:00+00:00,111820.0,111865.0,111820.0,111865.0,2,5,2
2023-05-24 17:05:00+00:00,111865.0,111870.0,111865.0,111870.0,5,5,6
2023-05-24 17:10:00+00:00,111910.0,111910.0,111890.0,111890.0,6,5,16
2023-05-24 17:20:00+00:00,112040.0,112120.0,112040.0,112110.0,25,5,56
2023-05-24 17:25:00+00:00,112075.0,112120.0,112075.0,112120.0,5,5,7
2023-05-24 17:30:00+00:00,112010.0,112060.0,112010.0,112060.0,4,5,7
2023-05-24 17:35:00+00:00,112030.0,112030.0,111965.0,111980.0,8,5,13
2023-05-24 17:40:00+00:00,111990.0,112030.0,111990.0,112020.0,12,5,25
2023-05-24 17:45:00+00:00,112030.0,112040.0,112030.0,112040.0,17,5,25
2023-05-24 17:50:00+00:00,112050.0,112200.0,112050.0,112200.0,17,5,43
2023-05-25 09:00:00+00:00,112200.0,113290.0,112200.0,113170.0,264,5,730
2023-05-25 09:05:00+00:00,113170.0,113550.0,113120.0,113370.0,241,5,556
2023-05-25 09:10:00+00:00,113425.0,113630.0,113325.0,113550.0,141,5,349
2023-05-25 09:15:00+00:00,113540.0,113720.0,113420.0,113720.0,193,5,618
2023-05-25 09:20:00+00:00,113710.0,113710.0,113360.0,113490.0,124,5,374
2023-05-25 09:25:00+00:00,113475.0,113630.0,113475.0,113570.0,111,5,278
2023-05-25 09:30:00+00:00,113605.0,113690.0,113425.0,113610.0,75,5,223
2023-05-25 09:35:00+00:00,113640.0,113750.0,113615.0,113740.0,46,5,106
2023-05-25 09:40:00+00:00,113730.0,113730.0,113580.0,113590.0,18,5,47
2023-05-25 09:45:00+00:00,113510.0,113540.0,113455.0,113490.0,50,5,107
2023-05-25 09:50:00+00:00,113505.0,113555.0,113490.0,113525.0,17,5,28
2023-05-25 09:55:00+00:00,113530.0,113530.0,113455.0,113455.0,15,5,34
2023-05-25 10:00:00+00:00,113405.0,113480.0,113300.0,113420.0,96,5,268
2023-05-25 10:05:00+00:00,113485.0,113990.0,113320.0,113880.0,225,5,584
2023-05-25 10:10:00+00:00,113995.0,114130.0,113725.0,113920.0,182,5,409
2023-05-25 10:15:00+00:00,113830.0,113870.0,113625.0,113630.0,44,5,91
2023-05-25 10:20:00+00:00,113605.0,113730.0,113555.0,113730.0,52,5,124
2023-05-25 10:25:00+00:00,113720.0,113800.0,113560.0,113560.0,32,5,73
2023-05-25 10:30:00+00:00,113505.0,113560.0,113240.0,113340.0,65,5,180
2023-05-25 10:35:00+00:00,113260.0,113290.0,113150.0,113150.0,16,5,27
2023-05-25 10:40:00+00:00,113030.0,113300.0,112910.0,113290.0,81,5,231
2023-05-25 10:45:00+00:00,113280.0,113520.0,113280.0,113340.0,61,5,149
2023-05-25 10:50:00+00:00,113300.0,113390.0,113220.0,113220.0,33,5,55
2023-05-25 10:55:00+00:00,113310.0,113320.0,113140.0,113240.0,22,5,54
2023-05-25 11:00:00+00:00,113220.0,113220.0,113190.0,113190.0,5,5,12
2023-05-25 11:05:00+00:00,113190.0,113210.0,113050.0,113200.0,44,5,138
2023-05-25 11:10:00+00:00,113145.0,113145.0,112955.0,112955.0,41,5,103
2023-05-25 11:15:00+00:00,113010.0,113030.0,112900.0,112955.0,15,5,33
2023-05-25 11:20:00+00:00,112880.0,112970.0,112850.0,112920.0,22,5,39
2023-05-25 11:25:00+00:00,112960.0,112980.0,112800.0,112820.0,49,5,226
2023-05-25 11:30:00+00:00,112780.0,113000.0,112730.0,113000.0,38,5,101
2023-05-25 11:35:00+00:00,112990.0,113030.0,112920.0,112980.0,14,5,32
2023-05-25 11:40:00+00:00,113100.0,113120.0,113100.0,113120.0,4,5,6
2023-05-25 11:45:00+00:00,113120.0,113215.0,113120.0,113140.0,33,5,68
2023-05-25 11:50:00+00:00,113240.0,113360.0,113240.0,113285.0,49,5,208
2023-05-25 11:55:00+00:00,113280.0,113520.0,113260.0,113520.0,39,5,157
2023-05-25 12:00:00+00:00,113500.0,113630.0,113490.0,113540.0,75,5,230
2023-05-25 12:05:00+00:00,113530.0,113530.0,113350.0,113350.0,38,5,103
2023-05-25 12:10:00+00:00,113370.0,113370.0,113225.0,113230.0,9,5,24
2023-05-25 12:15:00+00:00,113220.0,113300.0,113160.0,113290.0,48,5,180
2023-05-25 12:20:00+00:00,113280.0,113330.0,113250.0,113250.0,14,5,33
2023-05-25 12:25:00+00:00,113200.0,113280.0,113200.0,113240.0,10,5,16
2023-05-25 12:30:00+00:00,113210.0,113210.0,113090.0,113190.0,37,5,125
2023-05-25 12:35:00+00:00,113180.0,113180.0,112890.0,112890.0,56,5,242
2023-05-25 12:40:00+00:00,112900.0,112920.0,112585.0,112665.0,79,5,274
2023-05-25 12:45:00+00:00,112685.0,112870.0,112660.0,112820.0,31,5,75
2023-05-25 12:50:00+00:00,112820.0,112970.0,112820.0,112830.0,61,5,134
2023-05-25 12:55:00+00:00,112960.0,112960.0,112960.0,112960.0,2,5,5
2023-05-25 13:00:00+00:00,112930.0,112970.0,112930.0,112970.0,3,5,4
2023-05-25 13:05:00+00:00,113070.0,113140.0,113050.0,113090.0,37,5,69
2023-05-25 13:10:00+00:00,113150.0,113200.0,113150.0,113160.0,6,5,16
2023-05-25 13:15:00+00:00,113170.0,113200.0,113140.0,113200.0,11,5,32
2023-05-25 13:20:00+00:00,113230.0,113280.0,113230.0,113280.0,7,5,9
2023-05-25 13:25:00+00:00,113260.0,113300.0,113260.0,113300.0,9,5,13
2023-05-25 13:30:00+00:00,113340.0,113390.0,113250.0,113250.0,49,5,80
2023-05-25 13:35:00+00:00,113360.0,113410.0,113280.0,113320.0,23,5,75
2023-05-25 13:40:00+00:00,113380.0,113380.0,113320.0,113320.0,6,5,21
2023-05-25 13:45:00+00:00,113290.0,113320.0,113290.0,113310.0,7,5,18
2023-05-25 13:50:00+00:00,113305.0,113305.0,113230.0,113230.0,3,5,6
2023-05-25 13:55:00+00:00,113205.0,113295.0,113190.0,113190.0,16,5,17
2023-05-25 14:00:00+00:00,113240.0,113240.0,113120.0,113140.0,13,5,25
2023-05-25 14:05:00+00:00,113150.0,113240.0,113150.0,113210.0,13,5,13
2023-05-25 14:10:00+00:00,113250.0,113250.0,113250.0,113250.0,1,5,1
2023-05-25 14:15:00+00:00,113250.0,113310.0,113250.0,113310.0,8,5,11
2023-05-25 14:20:00+00:00,113350.0,113390.0,113350.0,113390.0,10,5,29
2023-05-25 14:25:00+00:00,113370.0,113500.0,113360.0,113360.0,34,5,93
2023-05-25 14:30:00+00:00,113400.0,113400.0,113360.0,113360.0,6,5,11
2023-05-25 14:35:00+00:00,113360.0,113460.0,113360.0,113440.0,23,5,51
2023-05-25 14:40:00+00:00,113400.0,113400.0,113300.0,113300.0,10,5,22
2023-05-25 14:45:00+00:00,113260.0,113260.0,113190.0,113190.0,9,5,21
2023-05-25 14:55:00+00:00,113160.0,113160.0,113090.0,113150.0,19,5,36
2023-05-25 15:00:00+00:00,113210.0,113350.0,113170.0,113250.0,14,5,35
2023-05-25 15:05:00+00:00,113240.0,113250.0,113140.0,113140.0,8,5,13
2023-05-25 15:10:00+00:00,113190.0,113190.0,113140.0,113140.0,3,5,9
2023-05-25 15:15:00+00:00,113110.0,113110.0,113110.0,113110.0,3,5,4
2023-05-25 15:20:00+00:00,113140.0,113150.0,113140.0,113150.0,2,5,3
2023-05-25 15:25:00+00:00,113220.0,113260.0,113220.0,113220.0,16,5,27
